true_label,rank,fea_name,raw_difference_incorrect_minus_correct,sd_scaled_difference,abs_sd_scaled_difference,is_paper_relevant_fea
Disgust,41,EyesLookLeftL,-0.015299851651563785,-0.18848774152055278,0.18848774152055278,False
Disgust,42,LipSuckRT,0.011751328024522223,0.17426926743724788,0.17426926743724788,False
Disgust,43,LipSuckLT,0.011208113266896885,0.1548235241064922,0.1548235241064922,False
Disgust,44,OuterBrowRaiserR,-0.021628708679433836,-0.13499755807400665,0.13499755807400665,True
Disgust,45,CheekRaiserL,-0.025180470132168953,-0.11799041816954024,0.11799041816954024,True
Disgust,46,LipSuckLB,-0.013630087731561644,-0.1162462809112937,0.1162462809112937,False
Disgust,47,EyesLookUpR,0.011637053977473333,0.11202303765603382,0.11202303765603382,False
Disgust,48,EyesLookUpL,0.011619556269057786,0.11202066848289818,0.11202066848289818,False
Disgust,49,CheekRaiserR,-0.021450077213906404,-0.10356790406791999,0.10356790406791999,True
Disgust,50,EyesLookLeftR,-0.009115689347300879,-0.08524740735468302,0.08524740735468302,False
Disgust,51,JawSidewaysRight,0.0021087589506930283,0.07763455101098209,0.07763455101098209,False
Disgust,52,InnerBrowRaiserL,0.011780342704249956,0.0767137726150502,0.0767137726150502,True
Disgust,53,OuterBrowRaiserL,-0.011248273604371594,-0.07172993999787541,0.07172993999787541,True
Disgust,54,LipTightenerR,-0.003137985806383881,-0.055390902562652104,0.055390902562652104,True
Disgust,55,JawSidewaysLeft,-0.0011614457304553296,-0.05451116052003161,0.05451116052003161,False
Disgust,56,LipFunnelerLT,0.001512361017356986,0.037385913413050476,0.037385913413050476,True
Disgust,57,LipTightenerL,-0.0021140618571534094,-0.0358713624612194,0.0358713624612194,True
Disgust,58,LipFunnelerRB,-0.0012463243404529226,-0.025092341659149368,0.025092341659149368,True
Disgust,59,LipFunnelerLB,-0.0010516645157411652,-0.020980353693661486,0.020980353693661486,True
Disgust,60,LipFunnelerRT,0.0008496045975787576,0.020957115816407537,0.020957115816407537,True
Disgust,61,InnerBrowRaiserR,0.0023318850879842368,0.014837281192398454,0.014837281192398454,True
Disgust,62,CheekSuckL,5.50591673951801e-05,0.005920147936750561,0.005920147936750561,False
Disgust,63,CheekSuckR,4.097103454492409e-21,5.242928261757627e-19,5.242928261757627e-19,False
Fear,1,UpperLidRaiserR,-0.2969857552210984,-1.3802425452458948,1.3802425452458948,True
Fear,2,UpperLidRaiserL,-0.1971649259739055,-1.1016950692391099,1.1016950692391099,True
Fear,3,OuterBrowRaiserL,-0.15252130797186889,-0.9726243025389881,0.9726243025389881,True
Fear,4,OuterBrowRaiserR,-0.15476775387058803,-0.9659970528427863,0.9659970528427863,True
Fear,5,InnerBrowRaiserL,-0.12836827121851896,-0.8359361536818334,0.8359361536818334,True
Fear,6,InnerBrowRaiserR,-0.1309731152183043,-0.8333536455770321,0.8333536455770321,True
Fear,7,MouthLeft,0.00917319284705466,0.7686985117967233,0.7686985117967233,False
Fear,8,JawDrop,-0.11341447667332463,-0.6351967763635086,0.6351967763635086,True
Fear,9,LidTightenerR,0.11287273157964954,0.6003077258779727,0.6003077258779727,True
Fear,10,LidTightenerL,0.09348121169112997,0.5193952519423026,0.5193952519423026,True
Fear,11,UpperLipRaiserR,0.08212563598603968,0.42804238892163565,0.42804238892163565,True
Fear,12,BrowLowererL,0.05991577307913724,0.40992990630358533,0.40992990630358533,True
Fear,13,CheekRaiserR,0.07923071025034642,0.3825514713355497,0.3825514713355497,True
Fear,14,DimplerL,0.04265678920448128,0.3729871638732635,0.3729871638732635,False
Fear,15,DimplerR,0.04241852796389255,0.3726544692543602,0.3726544692543602,False
Fear,16,CheekRaiserL,0.07814843373751572,0.3661872207939528,0.3661872207939528,True
Fear,17,UpperLipRaiserL,0.06430533140236366,0.3506431494060413,0.3506431494060413,True
Fear,18,EyesLookRightR,-0.022317461419420877,-0.33613091842033715,0.33613091842033715,False
Fear,19,LipSuckRT,0.022379684943544524,0.3318851531034917,0.3318851531034917,False
Fear,20,BrowLowererR,0.0433742511647905,0.3071939715496056,0.3071939715496056,True
Fear,21,LipSuckLT,0.0214883562431498,0.2968298911330767,0.2968298911330767,False
Fear,22,EyesLookLeftL,0.023649189160512833,0.2913480702410468,0.2913480702410468,False
Fear,23,LipsToward,-0.012207118903425157,-0.2891485036099702,0.2891485036099702,False
Fear,24,EyesLookRightL,-0.026112964797286156,-0.28322513069290656,0.28322513069290656,False
Fear,25,EyesLookLeftR,0.028126471500578676,0.2630309877957464,0.2630309877957464,False
Fear,26,LipSuckLB,0.029839187827943543,0.2544880619058614,0.2544880619058614,False
Fear,27,LipSuckRB,0.025838192571399334,0.24799890476660932,0.24799890476660932,False
Fear,28,JawThrust,-0.011654443839500556,-0.17159769831144012,0.17159769831144012,False
Fear,29,LipCornerPullerR,0.037259733129826916,0.16138171166155182,0.16138171166155182,True
Fear,30,EyesClosedR,0.016236451545886904,0.1538670283916038,0.1538670283916038,False
