subset,true_class,output_class,prefix_length,n_sequences,mean_probability
final_errors,Disgust,Sadness,1,24,0.06931368593333334
final_errors,Disgust,Surprise,1,24,0.09279115011666667
final_errors,Disgust,Anger,2,24,0.07216995492083332
final_errors,Disgust,Disgust,2,24,0.087355413025
final_errors,Disgust,Fear,2,24,0.15623761948333337
final_errors,Disgust,Happiness,2,24,0.40512237267083345
final_errors,Disgust,Neutral,2,24,0.16199730076125
final_errors,Disgust,Sadness,2,24,0.042657990096249994
final_errors,Disgust,Surprise,2,24,0.07445933797416668
final_errors,Disgust,Anger,3,24,0.06440768236041668
final_errors,Disgust,Disgust,3,24,0.06752963821666667
final_errors,Disgust,Fear,3,24,0.15555309770833334
final_errors,Disgust,Happiness,3,24,0.43053249202916666
final_errors,Disgust,Neutral,3,24,0.18086216236995836
final_errors,Disgust,Sadness,3,24,0.03634148226916666
final_errors,Disgust,Surprise,3,24,0.06477344459208333
final_errors,Disgust,Anger,4,24,0.06214775418583334
final_errors,Disgust,Disgust,4,24,0.055940233144166664
final_errors,Disgust,Fear,4,24,0.14945438300166664
final_errors,Disgust,Happiness,4,24,0.441731445075
final_errors,Disgust,Neutral,4,24,0.19246604050270832
final_errors,Disgust,Sadness,4,24,0.04255285037066667
final_errors,Disgust,Surprise,4,24,0.05570727665741667
final_errors,Disgust,Anger,5,24,0.058198958636666666
final_errors,Disgust,Disgust,5,24,0.050009749134999996
final_errors,Disgust,Fear,5,24,0.14526244759708334
final_errors,Disgust,Happiness,5,24,0.4451039944208333
final_errors,Disgust,Neutral,5,24,0.20611252640312497
final_errors,Disgust,Sadness,5,24,0.044649587843666655
final_errors,Disgust,Surprise,5,24,0.050662734422625026
final_errors,Disgust,Anger,6,24,0.05580338263625
final_errors,Disgust,Disgust,6,24,0.04635326446041666
final_errors,Disgust,Fear,6,24,0.14154920126541667
final_errors,Disgust,Happiness,6,24,0.4461187409833334
final_errors,Disgust,Neutral,6,24,0.21609409744564168
final_errors,Disgust,Sadness,6,24,0.04526401269583333
final_errors,Disgust,Surprise,6,24,0.04881727690425002
final_errors,Disgust,Anger,7,24,0.054858704141666666
final_errors,Disgust,Disgust,7,24,0.045676137628333335
final_errors,Disgust,Fear,7,24,0.139430635212375
final_errors,Disgust,Happiness,7,24,0.44535081185
final_errors,Disgust,Neutral,7,24,0.22402057349764995
final_errors,Disgust,Sadness,7,24,0.04221972469645834
final_errors,Disgust,Surprise,7,24,0.04844342230341666
final_errors,Disgust,Anger,8,24,0.05396515046433333
final_errors,Disgust,Disgust,8,24,0.04598446021291667
final_errors,Disgust,Fear,8,24,0.13827824249875
final_errors,Disgust,Happiness,8,24,0.4467086776979167
final_errors,Disgust,Neutral,8,24,0.22710649204982092
final_errors,Disgust,Sadness,8,24,0.039812090279499994
final_errors,Disgust,Surprise,8,24,0.04814486657941668
final_errors,Disgust,Anger,9,24,0.05205500469687501
final_errors,Disgust,Disgust,9,24,0.045491897552499994
final_errors,Disgust,Fear,9,24,0.13843665244416664
final_errors,Disgust,Happiness,9,24,0.4466525644041666
final_errors,Disgust,Neutral,9,24,0.22862639184329167
final_errors,Disgust,Sadness,9,24,0.03959110973266667
final_errors,Disgust,Surprise,9,24,0.049146370942874995
final_errors,Disgust,Anger,10,24,0.05027852788791667
final_errors,Disgust,Disgust,10,24,0.04201610233125
final_errors,Disgust,Fear,10,24,0.14253193681725
final_errors,Disgust,Happiness,10,24,0.4440938986758334
final_errors,Disgust,Neutral,10,24,0.22757221859757495
final_errors,Disgust,Sadness,10,24,0.041877052375624994
final_errors,Disgust,Surprise,10,24,0.0516302583170625
final_errors,Disgust,Anger,11,24,0.05314016891083334
final_errors,Disgust,Disgust,11,24,0.038461428147500004
final_errors,Disgust,Fear,11,24,0.15312772649441672
final_errors,Disgust,Happiness,11,24,0.43762360954250007
final_errors,Disgust,Neutral,11,24,0.2220614365613333
final_errors,Disgust,Sadness,11,24,0.04436372733316666
final_errors,Disgust,Surprise,11,24,0.05122190791308334
final_errors,Disgust,Anger,12,24,0.06609516662316668
final_errors,Disgust,Disgust,12,24,0.03835369341125001
final_errors,Disgust,Fear,12,24,0.16759017853912503
final_errors,Disgust,Happiness,12,24,0.4245551700500001
final_errors,Disgust,Neutral,12,24,0.20720835699060416
final_errors,Disgust,Sadness,12,24,0.046500836018208334
final_errors,Disgust,Surprise,12,24,0.049696601843916666
final_errors,Disgust,Anger,13,24,0.071226630225
final_errors,Disgust,Disgust,13,24,0.03885039927791667
final_errors,Disgust,Fear,13,24,0.1795834365187083
final_errors,Disgust,Happiness,13,24,0.4059332949020833
final_errors,Disgust,Neutral,13,24,0.20670100906527922
final_errors,Disgust,Sadness,13,24,0.0452007309161875
final_errors,Disgust,Surprise,13,24,0.052504496416666664
final_errors,Disgust,Anger,14,24,0.07393344576774999
final_errors,Disgust,Disgust,14,24,0.03820909985916667
final_errors,Disgust,Fear,14,24,0.18475477688383327
final_errors,Disgust,Happiness,14,24,0.3948807963250001
final_errors,Disgust,Neutral,14,24,0.20112925728764167
final_errors,Disgust,Sadness,14,24,0.044518699065375006
final_errors,Disgust,Surprise,14,24,0.06257392506141667
final_errors,Disgust,Anger,15,24,0.08022664168275001
final_errors,Disgust,Disgust,15,24,0.039418209006666656
final_errors,Disgust,Fear,15,24,0.18581824857525006
final_errors,Disgust,Happiness,15,24,0.3873611723220833
final_errors,Disgust,Neutral,15,24,0.1805731106812375
final_errors,Disgust,Sadness,15,24,0.044575123048291664
final_errors,Disgust,Surprise,15,24,0.08202751336004167
final_errors,Disgust,Anger,16,24,0.08547303284541664
final_errors,Disgust,Disgust,16,24,0.04187429498666667
final_errors,Disgust,Fear,16,24,0.1813106380297084
final_errors,Disgust,Happiness,16,24,0.3765401233037499
final_errors,Disgust,Neutral,16,24,0.16906857347942914
final_errors,Disgust,Sadness,16,24,0.045840709284999996
final_errors,Disgust,Surprise,16,24,0.09989262529299998
final_errors,Disgust,Anger,17,24,0.08755171116749999
final_errors,Disgust,Disgust,17,24,0.04331089809291667
final_errors,Disgust,Fear,17,24,0.17545322228925006
final_errors,Disgust,Happiness,17,24,0.3693810501179167
final_errors,Disgust,Neutral,17,24,0.1637954941806667
final_errors,Disgust,Sadness,17,24,0.04794195161954166
final_errors,Disgust,Surprise,17,24,0.11256565167804167
final_errors,Disgust,Anger,18,24,0.08935322140458334
final_errors,Disgust,Disgust,18,24,0.04837775400458335
final_errors,Disgust,Fear,18,24,0.173744830339125
final_errors,Disgust,Happiness,18,24,0.3575841252691667
final_errors,Disgust,Neutral,18,24,0.16503517315056668
final_errors,Disgust,Sadness,18,24,0.049935210964416665
final_errors,Disgust,Surprise,18,24,0.11596967701485418
final_errors,Disgust,Anger,19,24,0.09399052289041666
final_errors,Disgust,Disgust,19,24,0.07305538664458334
final_errors,Disgust,Fear,19,24,0.17484110522816662
final_errors,Disgust,Happiness,19,24,0.3416513040625
final_errors,Disgust,Neutral,19,24,0.16528772233592914
final_errors,Disgust,Sadness,19,24,0.05545203208375001
final_errors,Disgust,Surprise,19,24,0.095721938372875
final_errors,Disgust,Anger,20,24,0.10926414302333332
final_errors,Disgust,Disgust,20,24,0.10246734937083331
final_errors,Disgust,Fear,20,24,0.17371762310170832
final_errors,Disgust,Happiness,20,24,0.32889767987375
final_errors,Disgust,Neutral,20,24,0.13641540444278336
final_errors,Disgust,Sadness,20,24,0.07366365107314583
final_errors,Disgust,Surprise,20,24,0.075574144260375
final_errors,Disgust,Anger,21,24,0.11549911215208332
final_errors,Disgust,Disgust,21,24,0.11260967657458333
final_errors,Disgust,Fear,21,24,0.17102595617762503
final_errors,Disgust,Happiness,21,24,0.35165928909583327
final_errors,Disgust,Neutral,21,24,0.0908090159050625
final_errors,Disgust,Sadness,21,24,0.0953554279858125
final_errors,Disgust,Surprise,21,24,0.06304152509016668
final_errors,Disgust,Anger,22,24,0.11393063476937502
final_errors,Disgust,Disgust,22,24,0.11412048481791665
final_errors,Disgust,Fear,22,24,0.17796183726333334
final_errors,Disgust,Happiness,22,24,0.3464664284491666
final_errors,Disgust,Neutral,22,24,0.08407186958758334
final_errors,Disgust,Sadness,22,24,0.10234538054251664
final_errors,Disgust,Surprise,22,24,0.061103360653791655
final_errors,Disgust,Anger,23,24,0.11377815514079165
final_errors,Disgust,Disgust,23,24,0.11133998973624999
final_errors,Disgust,Fear,23,24,0.18928864683137503
final_errors,Disgust,Happiness,23,24,0.33825838275458336
final_errors,Disgust,Neutral,23,24,0.0826381591580125
final_errors,Disgust,Sadness,23,24,0.10441464043758332
final_errors,Disgust,Surprise,23,24,0.0602820365613125
final_errors,Disgust,Anger,24,24,0.11253945811458332
final_errors,Disgust,Disgust,24,24,0.10905597027166665
final_errors,Disgust,Fear,24,24,0.21302251647654172
final_errors,Disgust,Happiness,24,24,0.3267128077770833
final_errors,Disgust,Neutral,24,24,0.08248215378700832
final_errors,Disgust,Sadness,24,24,0.09501791752583334
final_errors,Disgust,Surprise,24,24,0.06116919720691665
final_errors,Disgust,Anger,25,24,0.11282867027625
final_errors,Disgust,Disgust,25,24,0.10617677553541666
final_errors,Disgust,Fear,25,24,0.22966075237874997
final_errors,Disgust,Happiness,25,24,0.32327983049916664
final_errors,Disgust,Neutral,25,24,0.08255172912972084
final_errors,Disgust,Sadness,25,24,0.08227519834175
final_errors,Disgust,Surprise,25,24,0.06322702582445831
final_errors,Disgust,Anger,26,24,0.11342997655266666
final_errors,Disgust,Disgust,26,24,0.10100069710624998
final_errors,Disgust,Fear,26,24,0.23930951559366664
final_errors,Disgust,Happiness,26,24,0.32426498895625006
final_errors,Disgust,Neutral,26,24,0.08192890659722082
final_errors,Disgust,Sadness,26,24,0.07179528274595832
final_errors,Disgust,Surprise,26,24,0.06827063142893748
final_errors,Disgust,Anger,27,24,0.11659106712325001
final_errors,Disgust,Disgust,27,24,0.09479758817166667
final_errors,Disgust,Fear,27,24,0.24203485585045834
final_errors,Disgust,Happiness,27,24,0.3254496163477083
final_errors,Disgust,Neutral,27,24,0.08035419325944167
final_errors,Disgust,Sadness,27,24,0.06634824865259584
final_errors,Disgust,Surprise,27,24,0.07442442210720834
final_errors,Disgust,Anger,28,24,0.10158686230120834
final_errors,Disgust,Disgust,28,24,0.09376426715874998
final_errors,Disgust,Fear,28,24,0.24508116351691667
final_errors,Disgust,Happiness,28,24,0.34511877023408327
final_errors,Disgust,Neutral,28,24,0.06846064593858334
final_errors,Disgust,Sadness,28,24,0.065369877435875
final_errors,Disgust,Surprise,28,24,0.08061838684383334
final_errors,Disgust,Anger,29,24,0.08634540073704165
final_errors,Disgust,Disgust,29,24,0.09157823621875001
final_errors,Disgust,Fear,29,24,0.24584721117147088
final_errors,Disgust,Happiness,29,24,0.37257673358433335
final_errors,Disgust,Neutral,29,24,0.05186770895547917
final_errors,Disgust,Sadness,29,24,0.06590682037445834
final_errors,Disgust,Surprise,29,24,0.08587789477020834
final_errors,Disgust,Anger,30,24,0.09035782397808335
final_errors,Disgust,Disgust,30,24,0.10334177088916667
final_errors,Disgust,Fear,30,24,0.2400622352542625
final_errors,Disgust,Happiness,30,24,0.3798908382070001
final_errors,Disgust,Neutral,30,24,0.0268901496565625
final_errors,Disgust,Sadness,30,24,0.06617455453502084
final_errors,Disgust,Surprise,30,24,0.09328262993870838
final_errors,Fear,Anger,1,21,0.12172054995238096
final_errors,Fear,Disgust,1,21,0.13544683861904763
final_errors,Fear,Fear,1,21,0.14969610328571428
final_errors,Fear,Happiness,1,21,0.21825487971428575
final_errors,Fear,Neutral,1,21,0.12979179280952383
final_errors,Fear,Sadness,1,21,0.13252823009523812
final_errors,Fear,Surprise,1,21,0.11256161157142855
final_errors,Fear,Anger,2,21,0.08265696835238097
final_errors,Fear,Disgust,2,21,0.10758542900000002
final_errors,Fear,Fear,2,21,0.14543953675714288
final_errors,Fear,Happiness,2,21,0.2917474393809524
final_errors,Fear,Neutral,2,21,0.1497049658095238
final_errors,Fear,Sadness,2,21,0.12998320096190477
final_errors,Fear,Surprise,2,21,0.09288245718095237
final_errors,Fear,Anger,3,21,0.05977961390952381
final_errors,Fear,Disgust,3,21,0.09353988904761903
final_errors,Fear,Fear,3,21,0.14986069382857145
final_errors,Fear,Happiness,3,21,0.31800604276571437
final_errors,Fear,Neutral,3,21,0.17472301830809525
final_errors,Fear,Sadness,3,21,0.12304847946190475
final_errors,Fear,Surprise,3,21,0.08104226215238093
final_errors,Fear,Anger,4,21,0.04601091039714286
final_errors,Fear,Disgust,4,21,0.08499537748571427
final_errors,Fear,Fear,4,21,0.15803068952190474
final_errors,Fear,Happiness,4,21,0.32486538606428567
final_errors,Fear,Neutral,4,21,0.19600925623571427
final_errors,Fear,Sadness,4,21,0.1152232153404762
final_errors,Fear,Surprise,4,21,0.07486516045476191
final_errors,Fear,Anger,5,21,0.037735650364285715
final_errors,Fear,Disgust,5,21,0.07961703862857143
final_errors,Fear,Fear,5,21,0.15848544194
final_errors,Fear,Happiness,5,21,0.3254805816147619
final_errors,Fear,Neutral,5,21,0.22148095337809526
final_errors,Fear,Sadness,5,21,0.1080887321852381
final_errors,Fear,Surprise,5,21,0.0691116004004762
final_errors,Fear,Anger,6,21,0.033477258727619044
final_errors,Fear,Disgust,6,21,0.07623858463333333
final_errors,Fear,Fear,6,21,0.1552825209542857
final_errors,Fear,Happiness,6,21,0.32379846481761904
final_errors,Fear,Neutral,6,21,0.24634333228809524
final_errors,Fear,Sadness,6,21,0.09988054304238095
final_errors,Fear,Surprise,6,21,0.0649793007142857
final_errors,Fear,Anger,7,21,0.03111089795095238
final_errors,Fear,Disgust,7,21,0.07504925013714285
final_errors,Fear,Fear,7,21,0.14980748490999996
final_errors,Fear,Happiness,7,21,0.3213158993571429
final_errors,Fear,Neutral,7,21,0.26951177819480954
final_errors,Fear,Sadness,7,21,0.09075999791695237
final_errors,Fear,Surprise,7,21,0.062444702808095234
final_errors,Fear,Anger,8,21,0.029955175638571425
final_errors,Fear,Disgust,8,21,0.07426151870904762
final_errors,Fear,Fear,8,21,0.14246738593380956
final_errors,Fear,Happiness,8,21,0.3190028527571429
final_errors,Fear,Neutral,8,21,0.2958259345055238
final_errors,Fear,Sadness,8,21,0.07778299396257143
final_errors,Fear,Surprise,8,21,0.06070412596828573
final_errors,Fear,Anger,9,21,0.028746040867380956
final_errors,Fear,Disgust,9,21,0.07385981983333334
final_errors,Fear,Fear,9,21,0.13472059555238097
final_errors,Fear,Happiness,9,21,0.31581107290952376
final_errors,Fear,Neutral,9,21,0.3237384467013334
final_errors,Fear,Sadness,9,21,0.06426236714719048
final_errors,Fear,Surprise,9,21,0.058861644490476185
final_errors,Fear,Anger,10,21,0.0270612890852381
final_errors,Fear,Disgust,10,21,0.07387991422761904
final_errors,Fear,Fear,10,21,0.12741693239666665
final_errors,Fear,Happiness,10,21,0.3099009336952381
final_errors,Fear,Neutral,10,21,0.34960060448066665
final_errors,Fear,Sadness,10,21,0.05459537311033333
final_errors,Fear,Surprise,10,21,0.05754492240309524
final_errors,Fear,Anger,11,21,0.026703718006952377
final_errors,Fear,Disgust,11,21,0.07459364765
final_errors,Fear,Fear,11,21,0.12011294657380954
final_errors,Fear,Happiness,11,21,0.30173379851904764
final_errors,Fear,Neutral,11,21,0.3726686870089715
final_errors,Fear,Sadness,11,21,0.04734977916190476
final_errors,Fear,Surprise,11,21,0.05683744178052381
final_errors,Fear,Anger,12,21,0.027427011738380955
final_errors,Fear,Disgust,12,21,0.0750346961442857
final_errors,Fear,Fear,12,21,0.11306475894809526
final_errors,Fear,Happiness,12,21,0.29661781888095246
final_errors,Fear,Neutral,12,21,0.3909634962711238
final_errors,Fear,Sadness,12,21,0.040278587041142865
final_errors,Fear,Surprise,12,21,0.05661363673609523
final_errors,Fear,Anger,13,21,0.03062589702247619
final_errors,Fear,Disgust,13,21,0.07604104994761905
final_errors,Fear,Fear,13,21,0.10669873193323809
final_errors,Fear,Happiness,13,21,0.2920027278428571
final_errors,Fear,Neutral,13,21,0.404610032126038
final_errors,Fear,Sadness,13,21,0.03272569262061905
final_errors,Fear,Surprise,13,21,0.05729586470385714
final_errors,Fear,Anger,14,21,0.03733233399699999
final_errors,Fear,Disgust,14,21,0.0778202850557143
final_errors,Fear,Fear,14,21,0.10597697228028573
final_errors,Fear,Happiness,14,21,0.2897156537452381
final_errors,Fear,Neutral,14,21,0.40719730161095236
final_errors,Fear,Sadness,14,21,0.024728780471285714
final_errors,Fear,Surprise,14,21,0.057228662540999994
final_errors,Fear,Anger,15,21,0.04133865210109523
final_errors,Fear,Disgust,15,21,0.08072597146142857
final_errors,Fear,Fear,15,21,0.1112577725
final_errors,Fear,Happiness,15,21,0.28518770354761913
final_errors,Fear,Neutral,15,21,0.40648906553147623
final_errors,Fear,Sadness,15,21,0.01730026112661905
final_errors,Fear,Surprise,15,21,0.057700554792666676
final_errors,Fear,Anger,16,21,0.03958135171966667
final_errors,Fear,Disgust,16,21,0.0833447337357143
final_errors,Fear,Fear,16,21,0.12217740999638096
final_errors,Fear,Happiness,16,21,0.28094185320904763
final_errors,Fear,Neutral,16,21,0.3997447151940476
final_errors,Fear,Sadness,16,21,0.012233808686999999
final_errors,Fear,Surprise,16,21,0.06197612942338097
final_errors,Fear,Anger,17,21,0.036154289728809526
final_errors,Fear,Disgust,17,21,0.08441151609952381
final_errors,Fear,Fear,17,21,0.1274456250714286
final_errors,Fear,Happiness,17,21,0.29023288991476187
final_errors,Fear,Neutral,17,21,0.3828912054739381
final_errors,Fear,Sadness,17,21,0.009123483187428573
final_errors,Fear,Surprise,17,21,0.06974099170761905
final_errors,Fear,Anger,18,21,0.03091885960542857
final_errors,Fear,Disgust,18,21,0.0871510078847619
final_errors,Fear,Fear,18,21,0.12497833538571426
final_errors,Fear,Happiness,18,21,0.2970322154600001
final_errors,Fear,Neutral,18,21,0.37673236320776193
final_errors,Fear,Sadness,18,21,0.0070807349984761915
final_errors,Fear,Surprise,18,21,0.07610647633704762
final_errors,Fear,Anger,19,21,0.026055626347142848
final_errors,Fear,Disgust,19,21,0.08836778384619047
final_errors,Fear,Fear,19,21,0.12546428682857144
final_errors,Fear,Happiness,19,21,0.2929519729857143
final_errors,Fear,Neutral,19,21,0.37740090896628575
final_errors,Fear,Sadness,19,21,0.005704161763809524
final_errors,Fear,Surprise,19,21,0.08405524658142857
final_errors,Fear,Anger,20,21,0.022690759770476188
final_errors,Fear,Disgust,20,21,0.0896406944514286
final_errors,Fear,Fear,20,21,0.12810697578333333
final_errors,Fear,Happiness,20,21,0.28762528550571426
final_errors,Fear,Neutral,20,21,0.3785874531798094
final_errors,Fear,Sadness,20,21,0.0047655898957142855
final_errors,Fear,Surprise,20,21,0.0885832403782381
final_errors,Fear,Anger,21,21,0.020409000563809516
final_errors,Fear,Disgust,21,21,0.09333566725714285
final_errors,Fear,Fear,21,21,0.1433436028095238
final_errors,Fear,Happiness,21,21,0.2822405055200001
final_errors,Fear,Neutral,21,21,0.36295956189747625
final_errors,Fear,Sadness,21,21,0.0042740572018095235
final_errors,Fear,Surprise,21,21,0.0934376114395238
final_errors,Fear,Anger,22,21,0.019090283485238096
final_errors,Fear,Disgust,22,21,0.09799285280761903
final_errors,Fear,Fear,22,21,0.15163683317619045
final_errors,Fear,Happiness,22,21,0.269027903057619
final_errors,Fear,Neutral,22,21,0.3469596754848096
final_errors,Fear,Sadness,22,21,0.00388083884
final_errors,Fear,Surprise,22,21,0.11141161477238096
final_errors,Fear,Anger,23,21,0.018521970944761906
final_errors,Fear,Disgust,23,21,0.09947327303666664
final_errors,Fear,Fear,23,21,0.15686083051904762
final_errors,Fear,Happiness,23,21,0.25169253243190476
final_errors,Fear,Neutral,23,21,0.33541479347433334
final_errors,Fear,Sadness,23,21,0.003500566163809524
final_errors,Fear,Surprise,23,21,0.13453605318190476
final_errors,Fear,Anger,24,21,0.018290343992857144
final_errors,Fear,Disgust,24,21,0.10049579972285715
final_errors,Fear,Fear,24,21,0.16009029979047618
final_errors,Fear,Happiness,24,21,0.2725033911176191
final_errors,Fear,Neutral,24,21,0.298132569135
final_errors,Fear,Sadness,24,21,0.003341520691857143
final_errors,Fear,Surprise,24,21,0.14714607296571428
final_errors,Fear,Anger,25,21,0.017929827889761902
final_errors,Fear,Disgust,25,21,0.10106782883809523
final_errors,Fear,Fear,25,21,0.16612918826190476
final_errors,Fear,Happiness,25,21,0.2747262774104762
final_errors,Fear,Neutral,25,21,0.2804746896082858
final_errors,Fear,Sadness,25,21,0.003031752608571429
final_errors,Fear,Surprise,25,21,0.15664043250999998
final_errors,Fear,Anger,26,21,0.017566322173333333
final_errors,Fear,Disgust,26,21,0.10098762812285714
final_errors,Fear,Fear,26,21,0.17225988839047618
final_errors,Fear,Happiness,26,21,0.2650309022028572
final_errors,Fear,Neutral,26,21,0.26795005290804763
final_errors,Fear,Sadness,26,21,0.0027232091643809514
final_errors,Fear,Surprise,26,21,0.1734819839495238
final_errors,Fear,Anger,27,21,0.017314222780666664
final_errors,Fear,Disgust,27,21,0.10159023138666667
final_errors,Fear,Fear,27,21,0.18661835734761903
final_errors,Fear,Happiness,27,21,0.22553514772095237
final_errors,Fear,Neutral,27,21,0.25676458746433334
final_errors,Fear,Sadness,27,21,0.002477448051904762
final_errors,Fear,Surprise,27,21,0.2096999975142857
final_errors,Fear,Anger,28,21,0.018037885783523812
final_errors,Fear,Disgust,28,21,0.10138000757857143
final_errors,Fear,Fear,28,21,0.18234117728571428
final_errors,Fear,Happiness,28,21,0.2065069678857143
final_errors,Fear,Neutral,28,21,0.2505233540323333
final_errors,Fear,Sadness,28,21,0.002233914801285714
final_errors,Fear,Surprise,28,21,0.23897669887095238
final_errors,Fear,Anger,29,21,0.018705393261904762
final_errors,Fear,Disgust,29,21,0.10200068821476191
final_errors,Fear,Fear,29,21,0.1729895597857143
final_errors,Fear,Happiness,29,21,0.20027700260190476
final_errors,Fear,Neutral,29,21,0.2490615697976666
final_errors,Fear,Sadness,29,21,0.0022339217832857143
final_errors,Fear,Surprise,29,21,0.2547318598238095
final_errors,Fear,Anger,30,21,0.01909931321190477
final_errors,Fear,Disgust,30,21,0.10365346057047618
final_errors,Fear,Fear,30,21,0.1671893174761905
final_errors,Fear,Happiness,30,21,0.18691016751047615
final_errors,Fear,Neutral,30,21,0.24968324144123807
final_errors,Fear,Sadness,30,21,0.002320101006809524
final_errors,Fear,Surprise,30,21,0.27114438486333337
final_errors,Happiness,Anger,1,0,
final_errors,Happiness,Disgust,1,0,
final_errors,Happiness,Fear,1,0,
final_errors,Happiness,Happiness,1,0,
final_errors,Happiness,Neutral,1,0,
final_errors,Happiness,Sadness,1,0,
final_errors,Happiness,Surprise,1,0,
final_errors,Happiness,Anger,2,0,
final_errors,Happiness,Disgust,2,0,
final_errors,Happiness,Fear,2,0,
final_errors,Happiness,Happiness,2,0,
final_errors,Happiness,Neutral,2,0,
final_errors,Happiness,Sadness,2,0,
final_errors,Happiness,Surprise,2,0,
final_errors,Happiness,Anger,3,0,
final_errors,Happiness,Disgust,3,0,
final_errors,Happiness,Fear,3,0,
final_errors,Happiness,Happiness,3,0,
final_errors,Happiness,Neutral,3,0,
final_errors,Happiness,Sadness,3,0,
final_errors,Happiness,Surprise,3,0,
final_errors,Happiness,Anger,4,0,
final_errors,Happiness,Disgust,4,0,
final_errors,Happiness,Fear,4,0,
final_errors,Happiness,Happiness,4,0,
final_errors,Happiness,Neutral,4,0,
final_errors,Happiness,Sadness,4,0,
final_errors,Happiness,Surprise,4,0,
final_errors,Happiness,Anger,5,0,
final_errors,Happiness,Disgust,5,0,
final_errors,Happiness,Fear,5,0,
final_errors,Happiness,Happiness,5,0,
final_errors,Happiness,Neutral,5,0,
final_errors,Happiness,Sadness,5,0,
final_errors,Happiness,Surprise,5,0,
final_errors,Happiness,Anger,6,0,
final_errors,Happiness,Disgust,6,0,
final_errors,Happiness,Fear,6,0,
final_errors,Happiness,Happiness,6,0,
final_errors,Happiness,Neutral,6,0,
final_errors,Happiness,Sadness,6,0,
final_errors,Happiness,Surprise,6,0,
final_errors,Happiness,Anger,7,0,
final_errors,Happiness,Disgust,7,0,
final_errors,Happiness,Fear,7,0,
final_errors,Happiness,Happiness,7,0,
final_errors,Happiness,Neutral,7,0,
final_errors,Happiness,Sadness,7,0,
final_errors,Happiness,Surprise,7,0,
final_errors,Happiness,Anger,8,0,
final_errors,Happiness,Disgust,8,0,
final_errors,Happiness,Fear,8,0,
final_errors,Happiness,Happiness,8,0,
final_errors,Happiness,Neutral,8,0,
final_errors,Happiness,Sadness,8,0,
final_errors,Happiness,Surprise,8,0,
final_errors,Happiness,Anger,9,0,
final_errors,Happiness,Disgust,9,0,
final_errors,Happiness,Fear,9,0,
final_errors,Happiness,Happiness,9,0,
final_errors,Happiness,Neutral,9,0,
final_errors,Happiness,Sadness,9,0,
final_errors,Happiness,Surprise,9,0,
final_errors,Happiness,Anger,10,0,
final_errors,Happiness,Disgust,10,0,
final_errors,Happiness,Fear,10,0,
final_errors,Happiness,Happiness,10,0,
final_errors,Happiness,Neutral,10,0,
final_errors,Happiness,Sadness,10,0,
final_errors,Happiness,Surprise,10,0,
final_errors,Happiness,Anger,11,0,
final_errors,Happiness,Disgust,11,0,
final_errors,Happiness,Fear,11,0,
final_errors,Happiness,Happiness,11,0,
final_errors,Happiness,Neutral,11,0,
final_errors,Happiness,Sadness,11,0,
final_errors,Happiness,Surprise,11,0,
final_errors,Happiness,Anger,12,0,
final_errors,Happiness,Disgust,12,0,
final_errors,Happiness,Fear,12,0,
final_errors,Happiness,Happiness,12,0,
final_errors,Happiness,Neutral,12,0,
final_errors,Happiness,Sadness,12,0,
final_errors,Happiness,Surprise,12,0,
final_errors,Happiness,Anger,13,0,
final_errors,Happiness,Disgust,13,0,
final_errors,Happiness,Fear,13,0,
final_errors,Happiness,Happiness,13,0,
final_errors,Happiness,Neutral,13,0,
final_errors,Happiness,Sadness,13,0,
final_errors,Happiness,Surprise,13,0,
final_errors,Happiness,Anger,14,0,
final_errors,Happiness,Disgust,14,0,
final_errors,Happiness,Fear,14,0,
final_errors,Happiness,Happiness,14,0,
final_errors,Happiness,Neutral,14,0,
final_errors,Happiness,Sadness,14,0,
final_errors,Happiness,Surprise,14,0,
final_errors,Happiness,Anger,15,0,
final_errors,Happiness,Disgust,15,0,
final_errors,Happiness,Fear,15,0,
final_errors,Happiness,Happiness,15,0,
final_errors,Happiness,Neutral,15,0,
final_errors,Happiness,Sadness,15,0,
final_errors,Happiness,Surprise,15,0,
final_errors,Happiness,Anger,16,0,
final_errors,Happiness,Disgust,16,0,
final_errors,Happiness,Fear,16,0,
final_errors,Happiness,Happiness,16,0,
final_errors,Happiness,Neutral,16,0,
final_errors,Happiness,Sadness,16,0,
final_errors,Happiness,Surprise,16,0,
final_errors,Happiness,Anger,17,0,
final_errors,Happiness,Disgust,17,0,
final_errors,Happiness,Fear,17,0,
final_errors,Happiness,Happiness,17,0,
final_errors,Happiness,Neutral,17,0,
final_errors,Happiness,Sadness,17,0,
final_errors,Happiness,Surprise,17,0,
final_errors,Happiness,Anger,18,0,
final_errors,Happiness,Disgust,18,0,
final_errors,Happiness,Fear,18,0,
final_errors,Happiness,Happiness,18,0,
final_errors,Happiness,Neutral,18,0,
final_errors,Happiness,Sadness,18,0,
final_errors,Happiness,Surprise,18,0,
final_errors,Happiness,Anger,19,0,
final_errors,Happiness,Disgust,19,0,
final_errors,Happiness,Fear,19,0,
final_errors,Happiness,Happiness,19,0,
final_errors,Happiness,Neutral,19,0,
final_errors,Happiness,Sadness,19,0,
final_errors,Happiness,Surprise,19,0,
final_errors,Happiness,Anger,20,0,
final_errors,Happiness,Disgust,20,0,
final_errors,Happiness,Fear,20,0,
final_errors,Happiness,Happiness,20,0,
